,possibly_sensitive,conversation_id,source,entities,created_at,author_id,geo,reply_settings,context_annotations,referenced_tweets,lang,id,text,public_metrics,in_reply_to_user_id,attachments
133,False,1425129107042586633,Twitter for iPhone,"{'annotations': [{'start': 29, 'end': 33, 'probability': 0.9978, 'type': 'Person', 'normalized_text': 'Trump'}], 'mentions': [{'start': 0, 'end': 12, 'username': 'RepStefanik', 'id': '2962813893'}]}",2021-08-10T19:07:34.000Z,802622679287205888,{'place_id': '3ad0f706b3fa62a8'},everyone,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '982311323143815168', 'name': 'Elise Stefanik', 'description': 'US Representative Elise Stefanik (NY-21)'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '982311323143815168', 'name': 'Elise Stefanik', 'description': 'US Representative Elise Stefanik (NY-21)'}}]","[{'type': 'replied_to', 'id': '1425129107042586633'}]",en,1425171986032979970,@RepStefanik Any thoughts on Trump’s extensively documented misogyny and sexual harassment?,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",2962813893,
134,False,1422607632074825731,Twitter for iPhone,"{'mentions': [{'start': 0, 'end': 6, 'username': 'MSNBC', 'id': '2836421'}, {'start': 33, 'end': 45, 'username': 'andrewcuomo', 'id': '2513761008'}]}",2021-08-03T17:17:44.000Z,633101437,{'place_id': 'a409256339a7c6a1'},everyone,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596157181956', 'name': 'Online Site'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597105094656', 'name': 'TV/Movies Related'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1137022824931921920', 'name': 'MSNBC'}}]",,en,1422607632074825731,@MSNBC’s gentle narrative around @andrewcuomo’s sexual harassment of multiple women is peak class solidarity and neoliberalism.,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2836421,
135,False,1399461270265372672,Twitter for iPhone,"{'hashtags': [{'start': 107, 'end': 118, 'tag': 'MedTwitter'}], 'urls': [{'start': 119, 'end': 142, 'url': 'https://t.co/xCTSFVdid8', 'expanded_url': 'https://twitter.com/natashaabadilla/status/1399461270265372672/photo/1', 'display_url': 'pic.twitter.com/xCTSFVdid8'}]}",2021-05-31T20:22:22.000Z,2865319173,{'place_id': '3ad0f706b3fa62a8'},everyone,,,en,1399461270265372672,“He’s a bit creepy.” 😂😭 Sexual harassment onboarding modules are equal parts comedic gold &amp; sad truth. #MedTwitter https://t.co/xCTSFVdid8,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,{'media_keys': ['3_1399461263701254145']}
136,False,1388162624643158020,Twitter for iPhone,"{'mentions': [{'start': 217, 'end': 228, 'username': 'ADVANCEGeo', 'id': '936814156359127041'}]}",2021-04-30T16:13:03.000Z,3306181086,{'place_id': '3ad0f706b3fa62a8'},everyone,,"[{'type': 'replied_to', 'id': '1388164389245620224'}]",en,1388164506136678401,and (7) reward and incentivize recipients that receive funds from Federal science agencies that are working to create a climate intolerant of sexual harassment and that values and promotes diversity and inclusion.” 🤩 @ADVANCEGeo,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 8, 'quote_count': 0}",3306181086,
137,False,1388162624643158020,Twitter for iPhone,,2021-04-30T16:12:35.000Z,3306181086,{'place_id': '3ad0f706b3fa62a8'},everyone,,"[{'type': 'replied_to', 'id': '1388162624643158020'}]",en,1388164389245620224,“(6) require each recipient that receives funds from Federal science agencies to have in place mechanisms for the re-integration of individuals who have experienced sexual harassment; 🤩,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 7, 'quote_count': 0}",3306181086,
138,False,1388162624643158020,Twitter for iPhone,"{'annotations': [{'start': 0, 'end': 9, 'probability': 0.8724, 'type': 'Person', 'normalized_text': 'Blumenthal'}, {'start': 11, 'end': 15, 'probability': 0.8382, 'type': 'Person', 'normalized_text': 'Smith'}], 'mentions': [{'start': 116, 'end': 130, 'username': 'SenBlumenthal', 'id': '278124059'}, {'start': 132, 'end': 147, 'username': 'MeTooFieldwork', 'id': '1201808197075505153'}, {'start': 148, 'end': 163, 'username': 'MeToo_Academia', 'id': '946729927344259072'}, {'start': 164, 'end': 170, 'username': 'metoo', 'id': '237483478'}], 'urls': [{'start': 88, 'end': 111, 'url': 'https://t.co/4g55LC7P7T', 'expanded_url': 'https://www.blumenthal.senate.gov/newsroom/press/release/blumenthal-and-smith-lead-introduction-of-legislation-to-stop-sexual-harassment-in-stem', 'display_url': 'blumenthal.senate.gov/newsroom/press…', 'status': 200, 'unwound_url': 'https://www.blumenthal.senate.gov/newsroom/press/release/blumenthal-and-smith-lead-introduction-of-legislation-to-stop-sexual-harassment-in-stem'}]}",2021-04-30T16:05:35.000Z,3306181086,{'place_id': '3ad0f706b3fa62a8'},everyone,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '888539836977520640', 'name': 'Richard Blumenthal', 'description': 'US Senator Richard Blumenthal (CT)'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '888539836977520640', 'name': 'Richard Blumenthal', 'description': 'US Senator Richard Blumenthal (CT)'}}]",,en,1388162624643158020,"Blumenthal&amp;Smith Lead Introduction of Legislation to Stop Sexual Harassment in STEM https://t.co/4g55LC7P7T via @SenBlumenthal 
@MeTooFieldwork @MeToo_Academia @MeToo","{'retweet_count': 6, 'reply_count': 1, 'like_count': 20, 'quote_count': 0}",,
139,False,1386528775291117576,Twitter for iPhone,,2021-04-26T03:53:15.000Z,353761533,{'place_id': 'ed0a823456907b4c'},everyone,,,en,1386528775291117576,Ever since I took this Gender Law class now I can’t stop noticing all the TV shows that normalise romantic relationships and other forms of workplace sexual harassment. Spoiler alert: it’s a lot! I just want to watch my shows in ignorance again😩,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 7, 'quote_count': 1}",,
140,False,1377281187303989252,Twitter for iPhone,"{'annotations': [{'start': 28, 'end': 41, 'probability': 0.969, 'type': 'Person', 'normalized_text': 'Kevin McCarthy'}], 'hashtags': [{'start': 255, 'end': 269, 'tag': 'zerotolerance'}], 'urls': [{'start': 270, 'end': 293, 'url': 'https://t.co/qp6mzjEpFN', 'expanded_url': 'https://twitter.com/Mediaite/status/1377277648678834179', 'display_url': 'twitter.com/Mediaite/statu…'}]}",2021-03-31T15:26:38.000Z,15212751,{'place_id': 'b9da7881046990df'},everyone,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '963858007305023493', 'name': 'Kevin McCarthy', 'description': 'US Representative Kevin McCarthy (CA-23)'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '966043884340985856', 'name': 'Matt Gaetz', 'description': 'US Representative Matt Gaetz (FL-01)'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '963858007305023493', 'name': 'Kevin McCarthy', 'description': 'US Representative Kevin McCarthy (CA-23)'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '966043884340985856', 'name': 'Matt Gaetz', 'description': 'US Representative Matt Gaetz (FL-01)'}}, {'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '961705302700654593', 'name': 'United States Congress', 'description': 'United States Congress'}}, {'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '897916387829481472', 'name': 'United States House of Representatives', 'description': 'United States House of Representatives'}}]","[{'type': 'quoted', 'id': '1377277648678834179'}]",en,1377281187303989252,"2017 “House Majority Leader Kevin McCarthy (R-Calif.) wants Congress to revisit its internal policies to prevent sexual harassment on a yearly basis, pledging ""zero tolerance"" for misbehavior among members and staff going forward.”  Tell Gaetz to resign. #zerotolerance https://t.co/qp6mzjEpFN","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,
141,False,1366832885991231491,Twitter for Android,"{'mentions': [{'start': 71, 'end': 82, 'username': 'JaniceDean', 'id': '111400999'}], 'urls': [{'start': 83, 'end': 106, 'url': 'https://t.co/xlrxHr1rOf', 'expanded_url': 'https://twitter.com/JaniceDean/status/1366568206937300992', 'display_url': 'twitter.com/JaniceDean/sta…'}]}",2021-03-02T19:28:49.000Z,4729479373,{'place_id': 'a409256339a7c6a1'},everyone,,"[{'type': 'quoted', 'id': '1366568206937300992'}]",en,1366832885991231491,Maybe the sexual harassment is a red herring?  Keep up your great work @JaniceDean https://t.co/xlrxHr1rOf,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,
142,False,1364252315247591426,Twitter for iPhone,"{'mentions': [{'start': 0, 'end': 8, 'username': '_denn1s', 'id': '2445810999'}]}",2021-02-23T17:00:29.000Z,353761533,{'place_id': 'ed0a823456907b4c'},everyone,,"[{'type': 'replied_to', 'id': '1364258064019296258'}]",en,1364258842872213505,"@_denn1s Not to mention how incredibly elitist it is, to make the punchline of this case of sexual harassment and abuse of power to be: better be rich or your kids will be victims of sexual harassment, instead of rich men shouldn’t sexually harass. The latter is the only reminder we need.","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",353761533,
143,False,1337839083293388801,Twitter for Android,"{'mentions': [{'start': 0, 'end': 14, 'username': 'demtittiesavg', 'id': '1184938042248908822'}]}",2020-12-13T11:23:27.000Z,37505017,{'place_id': '3ad0f706b3fa62a8'},everyone,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '824777229892661248', 'name': 'Generic Food', 'description': 'Generic Food'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '842797798626009088', 'name': 'Vegetable recipes', 'description': 'Vegetables'}}]","[{'type': 'replied_to', 'id': '1337839083293388801'}]",en,1338082100461752321,@demtittiesavg I bet the vegetable section is calling sexual harassment right now,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1184938042248908822,
144,False,1309945040626614272,Twitter for iPhone,"{'mentions': [{'start': 0, 'end': 15, 'username': 'brent_goehring', 'id': '1222956523'}, {'start': 16, 'end': 23, 'username': 'theAGU', 'id': '39530187'}, {'start': 24, 'end': 38, 'username': 'GeoEdResearch', 'id': '2713681855'}, {'start': 49, 'end': 60, 'username': 'geosociety', 'id': '18335940'}], 'urls': [{'start': 80, 'end': 103, 'url': 'https://t.co/ARBLLR6pBA', 'expanded_url': 'https://speakingofgeoscience.org/2019/06/03/why-science-needs-a-mentoo-movement/', 'display_url': 'speakingofgeoscience.org/2019/06/03/why…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1504272446635089922/8HYPY1Pw?format=jpg&name=orig', 'width': 640, 'height': 640}, {'url': 'https://pbs.twimg.com/news_img/1504272446635089922/8HYPY1Pw?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Why Science Needs a #MenToo Movement', 'description': 'by Jane Willenbring, Scripps Institution of Oceanography at the University of California San Diego “I’m glad he sexually harassed you.”\xa0 My colleague was strangely right to say that. A lot of peopl…', 'unwound_url': 'http://speakingofgeoscience.org/2019/06/03/why-science-needs-a-mentoo-movement/'}]}",2020-09-27T14:07:31.000Z,3306181086,{'place_id': '3ad0f706b3fa62a8'},everyone,,"[{'type': 'replied_to', 'id': '1310212597531242498'}]",en,1310219524008861697,@brent_goehring @theAGU @GeoEdResearch I wrote a @geosociety op-ed about that!  https://t.co/ARBLLR6pBA  I try and tell everyone who will listen that it would be helpful to get rid of the ‘sexual’ from sexual harassment.,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",1222956523,
145,False,1307908184435171328,Twitter for iPhone,"{'mentions': [{'start': 248, 'end': 258, 'username': 'AANMember', 'id': '59159892'}, {'start': 259, 'end': 270, 'username': 'NCMedBoard', 'id': '297626609'}, {'start': 271, 'end': 280, 'username': 'NCMedSoc', 'id': '35769086'}], 'annotations': [{'start': 154, 'end': 160, 'probability': 0.5986, 'type': 'Product', 'normalized_text': 'Twitter'}], 'urls': [{'start': 281, 'end': 304, 'url': 'https://t.co/JgFrBeGgaN', 'expanded_url': 'https://twitter.com/MelissaAReed/status/1307900137314947073', 'display_url': 'twitter.com/MelissaAReed/s…'}]}",2020-09-21T05:03:05.000Z,802622679287205888,{'place_id': '3ad0f706b3fa62a8'},everyone,"[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10045225402', 'name': 'Twitter'}}]","[{'type': 'quoted', 'id': '1307900137314947073'}]",en,1307908184435171328,"Trigger warning: sexual harassment.

Why is behavior like this never punished? Medical boards will say it’s outside of his professional capacity, yet his Twitter is all focused on his professional work &amp; promoting his practice. @NCNeuroSociety @AANMember @NCMedBoard @NCMedSoc https://t.co/JgFrBeGgaN","{'retweet_count': 5, 'reply_count': 3, 'like_count': 47, 'quote_count': 0}",,
146,False,1273179159846666240,Twitter for iPhone,,2020-06-17T09:02:28.000Z,10209612,{'place_id': '490bdb082950484f'},everyone,,"[{'type': 'replied_to', 'id': '1273179188653166599'}]",en,1273179189965991938,Our WISE coordinator sent in a suggestion to the vice provost's office to make implicit bias training mandatory esp. for faculty. Hasn't happened so far. We have faculty who don't even know the difference between sexual harassment prevention vs. implicit bias training. 14/n,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",10209612,
147,False,1266497001656442880,Tweetbot for iΟS,"{'mentions': [{'start': 0, 'end': 5, 'username': 'KTVU', 'id': '15652540'}, {'start': 6, 'end': 15, 'username': 'JoeBiden', 'id': '939091'}]}",2020-05-29T23:23:42.000Z,28735638,{'place_id': 'a409256339a7c6a1'},everyone,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'US President Joe Biden'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'US President Joe Biden'}}]","[{'type': 'replied_to', 'id': '1266497001656442880'}]",en,1266510560402665473,"@KTVU @JoeBiden You mean like when you say if the black community don’t vote for you, “they ain’t black”? Or how your party is handling your sexual harassment accusations? How about you start there?","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",15652540,
