,text,geo,id,public_metrics,author_id,conversation_id,lang,possibly_sensitive,source,created_at,reply_settings,entities,attachments,context_annotations,referenced_tweets,in_reply_to_user_id
278,@ThatGuyBemer yup that's rape,{'place_id': 'bf9b9d49defeea89'},790534716537446407,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",60315092,790533936678047744,en,False,Twitter for iPhone,2016-10-24T12:45:38.000Z,everyone,,,,"[{'type': 'replied_to', 'id': '790533936678047744'}]",89653267
279,"i don't understand what feminism has to do with this? rape is rape, we don't support this, just like we don't support men raping women.",{'place_id': 'e4c17912c815124d'},789249972524883968,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1476203760,789241826926403585,en,False,Twitter for iPhone,2016-10-20T23:40:31.000Z,everyone,,,,"[{'type': 'replied_to', 'id': '789241826926403585'}]",1476203760
280,Today’s Lisa Bloom: “Does Rush Limbaugh Not Understand The Difference Between Consensual Sex And Rape?” https://t.co/KfpMLili82,{'place_id': 'bf9b9d49defeea89'},787337751309918208,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",103684273,787337751309918208,en,False,Twitter for Android,2016-10-15T17:02:02.000Z,everyone,"{'annotations': [{'start': 8, 'end': 17, 'probability': 0.9259, 'type': 'Person', 'normalized_text': 'Lisa Bloom'}], 'urls': [{'start': 104, 'end': 127, 'url': 'https://t.co/KfpMLili82', 'expanded_url': 'http://mm4a.org/2exqE33', 'display_url': 'mm4a.org/2exqE33'}]}",,,,
281,Who did Usher rape?,{'place_id': 'f3f3e88ab848b86b'},780186717349416960,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",169365414,780186717349416960,en,False,Twitter for iPhone,2016-09-25T23:26:23.000Z,everyone,"{'annotations': [{'start': 8, 'end': 12, 'probability': 0.8613, 'type': 'Person', 'normalized_text': 'Usher'}]}",,,,
282,"@AndriVivi05 @KolleneSnow tight, because the rape and incest wasn't a going enough reason to get involved.",{'place_id': 'f3f3e88ab848b86b'},779681940379013120,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3937734034,775162975653027844,en,False,Twitter for iPhone,2016-09-24T14:00:35.000Z,everyone,"{'mentions': [{'start': 0, 'end': 12, 'username': 'AndriVivi05', 'id': '2286099649'}, {'start': 13, 'end': 25, 'username': 'KolleneSnow', 'id': '1869658344'}]}",,,"[{'type': 'replied_to', 'id': '775162975653027844'}]",2286099649
283,"the way the ""justice"" system treats rape victims is so repugnant it hurts",{'place_id': 'e4c17912c815124d'},777321872597848064,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",42333137,777321872597848064,en,False,Twitter for iPhone,2016-09-18T01:42:31.000Z,everyone,,,,,
284,Son...why so many celebs got rape charges,{'place_id': 'bf9b9d49defeea89'},776276729992245249,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 3}",44784223,776276729992245249,en,False,Twitter for iPhone,2016-09-15T04:29:29.000Z,everyone,,,,,
285,"Media: If (Kneeling During Anthem &gt; Murder &amp;&amp; Kneeling During Anthem &gt; Rape &amp;&amp;
Kneeling During Anthem &gt; Justice) -&gt; Freedom",{'place_id': 'e4c17912c815124d'},775879318455087104,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",377991139,775879318455087104,en,False,Twitter Web Client,2016-09-14T02:10:19.000Z,everyone,,,,,
286,"""Police routinely did little to no detective work at all, labeling rape reports unfounded after cursory interviews"" https://t.co/pS50CDemg1",{'place_id': 'e4c17912c815124d'},774354944891691009,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",255613424,774354944891691009,en,False,Twitter for iPhone,2016-09-09T21:13:00.000Z,everyone,"{'urls': [{'start': 116, 'end': 139, 'url': 'https://t.co/pS50CDemg1', 'expanded_url': 'https://www.buzzfeed.com/alexcampbell/unfounded?bftwnews&utm_term=4ldqpgc#4ldqpgc', 'display_url': 'buzzfeed.com/alexcampbell/u…'}]}",,,,
287,"But seriously, what's Donald Trump: Perpetuating rape culture, mansplaining to a woman, and associating with a known dictator?",{'place_id': '3ebbdd99701b0c90'},773702979790725120,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",182691516,773702229761073152,en,False,Twitter for iPhone,2016-09-08T02:02:19.000Z,everyone,"{'annotations': [{'start': 22, 'end': 33, 'probability': 0.9927, 'type': 'Person', 'normalized_text': 'Donald Trump'}]}",,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10045948842', 'name': 'Commander-in-Chief Forum'}}, {'domain': {'id': '4', 'name': 'TV Episodes', 'description': 'Television show episodes'}, 'entity': {'id': '10045950079', 'name': 'Commander-in-Chief Forum', 'description': 'Matt Lauer moderates as presidential candidates Hillary Clinton and Donald Trump take questions from a live audience composed of service members and veterans.'}}, {'domain': {'id': '38', 'name': 'Political Race', 'description': ''}, 'entity': {'id': '10037066629', 'name': '2016 US Elections', 'description': '2016 US Elections'}}]","[{'type': 'replied_to', 'id': '773702229761073152'}]",182691516
288,I literally see a debate about what rape is and isn't everyday,{'place_id': 'e4c17912c815124d'},772560819917840384,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",349770310,772560662937608192,en,False,Twitter for iPhone,2016-09-04T22:23:47.000Z,everyone,,,,"[{'type': 'replied_to', 'id': '772560662937608192'}]",349770310
289,It's 2016 and y'all still can't understand what rape is..?,{'place_id': 'e4c17912c815124d'},772560662937608192,"{'retweet_count': 14, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",349770310,772560662937608192,en,False,Twitter for iPhone,2016-09-04T22:23:10.000Z,everyone,,,,,
290,Don't teach girls not to drink teach men not to rape Don't teach girls not to drink teach men not to rape Don't teach girls not to drink te,{'place_id': '062402b4c803a13b'},772073619325411329,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",477001850,772073619325411329,en,False,Twitter for Android,2016-09-03T14:07:49.000Z,everyone,,,,,
291,"As long as she says no then it's rape, if she's tryna make the best out the situation that doesn't change anything https://t.co/EUsdHDJ80v",{'place_id': 'e4c17912c815124d'},771746895744172032,"{'retweet_count': 6, 'reply_count': 0, 'like_count': 8, 'quote_count': 1}",349770310,771746895744172032,en,False,Twitter for iPhone,2016-09-02T16:29:32.000Z,everyone,"{'urls': [{'start': 115, 'end': 138, 'url': 'https://t.co/EUsdHDJ80v', 'expanded_url': 'https://twitter.com/shayhatesyou/status/771746098713092096', 'display_url': 'twitter.com/shayhatesyou/s…'}]}",,,,
292,no consent is what makes it rape not how rough it is this thread is dumb consent is everything https://t.co/1LJ9IIdT1o,{'place_id': 'e4c17912c815124d'},770461756258942977,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",1554130928,770461756258942977,en,False,Twitter for iPhone,2016-08-30T03:22:51.000Z,everyone,"{'urls': [{'start': 95, 'end': 118, 'url': 'https://t.co/1LJ9IIdT1o', 'expanded_url': 'https://twitter.com/guru_jeremy/status/770363891876442112', 'display_url': 'twitter.com/guru_jeremy/st…'}]}",,,,
293,"Whenever the topic of rape comes up on the TL, I struggle.",{'place_id': 'e4c17912c815124d'},765671622103687168,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",44651261,765671622103687168,en,False,Twitter for iPhone,2016-08-16T22:08:34.000Z,everyone,,,,,
294,"You facilitated and participated in a gang rape and when questioned on it you talkin bout we can't take back the past..wtf is that, Nate?",{'place_id': 'bf9b9d49defeea89'},765320548578504704,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",3313808866,765320235251474432,en,False,Twitter for iPhone,2016-08-15T22:53:32.000Z,everyone,"{'annotations': [{'start': 132, 'end': 135, 'probability': 0.9702, 'type': 'Person', 'normalized_text': 'Nate'}]}",,,"[{'type': 'replied_to', 'id': '765320235251474432'}]",3313808866
295,Looking for a used Xbox One. Preferably no games/controllers included. I'm not paying rape. DM Me.,{'place_id': '062402b4c803a13b'},764203128510111745,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3796696337,764203128510111745,en,False,Twitter for iPhone,2016-08-12T20:53:18.000Z,everyone,"{'annotations': [{'start': 19, 'end': 26, 'probability': 0.9148, 'type': 'Product', 'normalized_text': 'Xbox One'}]}",,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10042549663', 'name': 'Games (Dutch market)'}}]",,
296,"“Let me ignore this instance of sexual abuse on a child, because they’re male.” Like I really hope you never conceive. There’s just never a reason to say that.",{'place_id': 'e4c17912c815124d'},1419082934988980226,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",1094012807597690880,1419081187604279299,en,False,Twitter for iPhone,2021-07-24T23:51:51.000Z,everyone,,,,"[{'type': 'replied_to', 'id': '1419081187604279299'}]",1094012807597690880
297,"@jacobsberg Here’s a week in Trump land:

$750 in income taxes
Proud Boys standby
Parscale has a suicidal meltdown
Melania hates Christmas
Guilfoyle sexual harassment 
Hope Hicks gets COVID
Trump is hospitalized",{'place_id': 'f3f3e88ab848b86b'},1312560614015930368,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",76940408,1312505941779079171,en,False,Twitter for iPhone,2020-10-04T01:10:11.000Z,everyone,"{'mentions': [{'start': 0, 'end': 11, 'username': 'jacobsberg', 'id': '117450420'}], 'annotations': [{'start': 29, 'end': 33, 'probability': 0.989, 'type': 'Person', 'normalized_text': 'Trump'}, {'start': 115, 'end': 121, 'probability': 0.8071, 'type': 'Person', 'normalized_text': 'Melania'}, {'start': 129, 'end': 137, 'probability': 0.8334, 'type': 'Other', 'normalized_text': 'Christmas'}, {'start': 173, 'end': 177, 'probability': 0.916, 'type': 'Person', 'normalized_text': 'Hicks'}, {'start': 190, 'end': 194, 'probability': 0.8407, 'type': 'Person', 'normalized_text': 'Trump'}]}",,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '897830849764237313', 'name': 'Hope Hicks', 'description': 'Former White House Communications Director Hope Hicks'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '897830849764237313', 'name': 'Hope Hicks', 'description': 'Former White House Communications Director Hope Hicks'}}, {'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '866713693324574720', 'name': 'Melania Trump', 'description': 'Former US First Lady Melania Trump'}}]","[{'type': 'replied_to', 'id': '1312505941779079171'}]",117450420
298,This is a weird and inappropriate way to report potential sexual harassment https://t.co/OH5Cf18XB5,{'place_id': 'e4c17912c815124d'},1301565298911383559,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",3054376353,1301565298911383559,en,False,Twitter for Android,2020-09-03T16:58:43.000Z,everyone,"{'urls': [{'start': 76, 'end': 99, 'url': 'https://t.co/OH5Cf18XB5', 'expanded_url': 'https://twitter.com/alicialutes/status/1301518376410382336', 'display_url': 'twitter.com/alicialutes/st…'}]}",,,,
299,"@WomenLegisLobby I have seen economic progress.  Protection of reproductive rights. Laws regarding sexual harassment.  However, there is a lot of room for improvement.",{'place_id': 'e4c17912c815124d'},1298331250889981957,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",1577882318,1298311679663583233,en,False,Twitter for Android,2020-08-25T18:47:46.000Z,everyone,"{'mentions': [{'start': 0, 'end': 16, 'username': 'WomenLegisLobby', 'id': '313952006'}]}",,,"[{'type': 'replied_to', 'id': '1298328708693086208'}]",313952006
300,@qllyssa *Calls the police of sexual harassment*,{'place_id': '2163e3af2838ce1c'},1292086898765299714,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1241487109615243270,1292006277820952577,en,False,Twitter for Android,2020-08-08T13:14:57.000Z,everyone,"{'mentions': [{'start': 0, 'end': 8, 'username': 'qllyssa', 'id': '1213010358098464768'}]}",,,"[{'type': 'replied_to', 'id': '1292006277820952577'}]",1213010358098464768
301,"Women and men on Howard’s campus have been reporting a lot of y’all sexual harassment, assault, and rape for YEARS and y’all brush it under the rug and try to ruin lives but now you want to know who to address it... fuck outta here",{'place_id': 'bf9b9d49defeea89'},1268895444719022082,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",176289390,1268895444719022082,en,False,Twitter for iPhone,2020-06-05T13:20:23.000Z,everyone,"{'annotations': [{'start': 17, 'end': 22, 'probability': 0.5602, 'type': 'Person', 'normalized_text': 'Howard'}]}",,,,
302,Where is y’all energy when men are victim of sexual harassment??? https://t.co/A4nPVQba4t,{'place_id': 'e4c17912c815124d'},1254992651918684162,"{'retweet_count': 9, 'reply_count': 0, 'like_count': 12, 'quote_count': 0}",851636906,1254992651918684162,en,False,Twitter for iPhone,2020-04-28T04:35:39.000Z,everyone,"{'urls': [{'start': 66, 'end': 89, 'url': 'https://t.co/A4nPVQba4t', 'expanded_url': 'https://twitter.com/callmetyzhane/status/1254500252591239171', 'display_url': 'twitter.com/callmetyzhane/…'}]}",,,,
303,"""None of this is new; none of it is shocking. All of it must stop. Now. The brave act of coming fwd after an attack does not deter service members&amp;veterans from seeking help. But retribution does, &amp;victim-blaming does – particularly from senior leaders.""
https://t.co/7qBjPGzrFZ",{'place_id': 'e4c17912c815124d'},1230329739858055168,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2750275360,1230329739858055168,en,False,Twitter for Android,2020-02-20T03:14:03.000Z,everyone,"{'urls': [{'start': 263, 'end': 286, 'url': 'https://t.co/7qBjPGzrFZ', 'expanded_url': 'https://taskandpurpose.com/veterans-affairs-sexual-harassment-call-to-action', 'display_url': 'taskandpurpose.com/veterans-affai…'}]}",,"[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '864925500627484672', 'name': 'Family and life stages', 'description': 'Family and Life Stages'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847546079042093056', 'name': 'Veterans', 'description': 'Veterans'}}]",,
304,"https://t.co/4oGkYDPtzD In this piece Tasmia rightly called  out da behavior of young Baloch men. All the organizations, who r protesting on sexual harassment in #UOB, r also part of da problem. Guys from thse Orgs  keep asking women n #UOB what to wear &amp; how to dress in routine",{'place_id': '062402b4c803a13b'},1185218648333520897,"{'retweet_count': 2, 'reply_count': 2, 'like_count': 20, 'quote_count': 0}",1080269485,1185218648333520897,en,False,Twitter for iPhone,2019-10-18T15:38:40.000Z,everyone,"{'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/4oGkYDPtzD', 'expanded_url': 'https://haalhawal.com/Story/36229', 'display_url': 'haalhawal.com/Story/36229', 'status': 200, 'unwound_url': 'https://haalhawal.com/Story/36229'}], 'hashtags': [{'start': 162, 'end': 166, 'tag': 'UOB'}, {'start': 236, 'end': 240, 'tag': 'UOB'}]}",,"[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '844603730221707264', 'name': 'Fashion', 'description': 'Fashion'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '1006277139233103872', 'name': 'Behavior around fashion', 'description': 'Behavior around Fashion'}}]",,
305,"@granthpauIsen not a good day for ol Sunshine Ronnie Bass

https://t.co/x8CKB3AUcj","{'place_id': 'f3f3e88ab848b86b', 'coordinates': {'type': 'Point', 'coordinates': [-76.9519178, 38.9609228]}}",1148229525194649600,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",49753181,1148229525194649600,en,False,Talon Android,2019-07-08T13:57:06.000Z,everyone,"{'annotations': [{'start': 46, 'end': 56, 'probability': 0.4473, 'type': 'Person', 'normalized_text': 'Ronnie Bass'}], 'mentions': [{'start': 0, 'end': 14, 'username': 'granthpauIsen', 'id': '4836269600'}], 'urls': [{'start': 59, 'end': 82, 'url': 'https://t.co/x8CKB3AUcj', 'expanded_url': 'https://variety.com/2019/tv/news/sag-aftra-kip-pardue-sexual-harassment-case-1203260707/', 'display_url': 'variety.com/2019/tv/news/s…'}]}",,,,4836269600
